id,Condition,item_id,share,share01
633,1,Abduction,1.0,0.0
634,1,Abduction,1.0,0.0
635,2,Abduction,1.0,0.0
637,2,Abduction,2.0,0.16666666666666666
638,1,Abduction,3.0,0.3333333333333333
640,1,Abduction,2.0,0.16666666666666666
642,1,Abduction,3.0,0.3333333333333333
645,2,Abduction,5.0,0.6666666666666666
649,1,Abduction,1.0,0.0
651,2,Abduction,1.0,0.0
652,1,Abduction,1.0,0.0
654,1,Abduction,6.0,0.8333333333333334
656,2,Abduction,1.0,0.0
659,2,Abduction,7.0,1.0
661,2,Abduction,3.0,0.3333333333333333
663,1,Abduction,1.0,0.0
667,2,Abduction,1.0,0.0
670,2,Abduction,1.0,0.0
673,2,Abduction,1.0,0.0
674,2,Abduction,5.0,0.6666666666666666
675,1,Abduction,4.0,0.5
679,2,Abduction,7.0,1.0
680,1,Abduction,3.0,0.3333333333333333
681,1,Abduction,1.0,0.0
684,1,Abduction,1.0,0.0
685,2,Abduction,1.0,0.0
687,1,Abduction,4.0,0.5
689,1,Abduction,5.0,0.6666666666666666
693,2,Abduction,2.0,0.16666666666666666
696,1,Abduction,2.0,0.16666666666666666
697,2,Abduction,4.0,0.5
698,2,Abduction,2.0,0.16666666666666666
699,2,Abduction,2.0,0.16666666666666666
700,2,Abduction,1.0,0.0
703,2,Abduction,5.0,0.6666666666666666
704,2,Abduction,7.0,1.0
706,1,Abduction,4.0,0.5
707,2,Abduction,7.0,1.0
712,1,Abduction,6.0,0.8333333333333334
713,1,Abduction,7.0,1.0
718,2,Abduction,4.0,0.5
720,2,Abduction,1.0,0.0
721,2,Abduction,1.0,0.0
722,1,Abduction,3.0,0.3333333333333333
723,2,Abduction,1.0,0.0
724,1,Abduction,3.0,0.3333333333333333
726,2,Abduction,7.0,1.0
727,1,Abduction,3.0,0.3333333333333333
736,2,Abduction,7.0,1.0
739,1,Abduction,1.0,0.0
740,1,Abduction,6.0,0.8333333333333334
741,2,Abduction,2.0,0.16666666666666666
742,1,Abduction,2.0,0.16666666666666666
744,2,Abduction,6.0,0.8333333333333334
745,2,Abduction,1.0,0.0
748,1,Abduction,4.0,0.5
752,1,Abduction,1.0,0.0
754,2,Abduction,1.0,0.0
755,1,Abduction,5.0,0.6666666666666666
757,2,Abduction,6.0,0.8333333333333334
758,2,Abduction,7.0,1.0
760,1,Abduction,4.0,0.5
766,2,Abduction,2.0,0.16666666666666666
767,1,Abduction,5.0,0.6666666666666666
768,2,Abduction,5.0,0.6666666666666666
770,1,Abduction,1.0,0.0
771,2,Abduction,1.0,0.0
772,1,Abduction,1.0,0.0
773,2,Abduction,1.0,0.0
777,1,Abduction,2.0,0.16666666666666666
778,1,Abduction,6.0,0.8333333333333334
780,1,Abduction,1.0,0.0
781,2,Abduction,1.0,0.0
785,2,Abduction,2.0,0.16666666666666666
789,1,Abduction,1.0,0.0
791,2,Abduction,6.0,0.8333333333333334
795,2,Abduction,1.0,0.0
797,1,Abduction,6.0,0.8333333333333334
798,2,Abduction,7.0,1.0
799,2,Abduction,6.0,0.8333333333333334
800,2,Abduction,1.0,0.0
801,1,Abduction,1.0,0.0
802,2,Abduction,5.0,0.6666666666666666
805,1,Abduction,1.0,0.0
808,1,Abduction,6.0,0.8333333333333334
812,1,Abduction,2.0,0.16666666666666666
813,2,Abduction,1.0,0.0
815,2,Abduction,1.0,0.0
816,1,Abduction,6.0,0.8333333333333334
817,2,Abduction,4.0,0.5
819,1,Abduction,1.0,0.0
822,2,Abduction,1.0,0.0
825,1,Abduction,1.0,0.0
826,2,Abduction,1.0,0.0
833,1,Abduction,1.0,0.0
834,2,Abduction,2.0,0.16666666666666666
835,2,Abduction,5.0,0.6666666666666666
837,1,Abduction,1.0,0.0
839,2,Abduction,7.0,1.0
841,1,Abduction,2.0,0.16666666666666666
842,2,Abduction,3.0,0.3333333333333333
843,1,Abduction,1.0,0.0
845,2,Abduction,1.0,0.0
846,2,Abduction,2.0,0.16666666666666666
848,2,Abduction,1.0,0.0
849,2,Abduction,7.0,1.0
852,1,Abduction,1.0,0.0
853,2,Abduction,6.0,0.8333333333333334
854,1,Abduction,7.0,1.0
856,2,Abduction,2.0,0.16666666666666666
860,2,Abduction,4.0,0.5
864,2,Abduction,7.0,1.0
866,2,Abduction,1.0,0.0
867,1,Abduction,1.0,0.0
869,2,Abduction,4.0,0.5
870,1,Abduction,2.0,0.16666666666666666
872,2,Abduction,4.0,0.5
873,1,Abduction,1.0,0.0
874,1,Abduction,5.0,0.6666666666666666
876,1,Abduction,4.0,0.5
877,1,Abduction,3.0,0.3333333333333333
878,1,Abduction,1.0,0.0
881,2,Abduction,3.0,0.3333333333333333
882,2,Abduction,1.0,0.0
885,2,Abduction,1.0,0.0
888,1,Abduction,1.0,0.0
891,1,Abduction,1.0,0.0
892,2,Abduction,4.0,0.5
893,2,Abduction,1.0,0.0
895,1,Abduction,1.0,0.0
896,1,Abduction,1.0,0.0
897,2,Abduction,3.0,0.3333333333333333
902,2,Abduction,2.0,0.16666666666666666
903,1,Abduction,1.0,0.0
908,1,Abduction,5.0,0.6666666666666666
909,2,Abduction,1.0,0.0
913,1,Abduction,1.0,0.0
915,1,Abduction,1.0,0.0
919,2,Abduction,6.0,0.8333333333333334
921,2,Abduction,6.0,0.8333333333333334
922,2,Abduction,1.0,0.0
923,1,Abduction,4.0,0.5
925,2,Abduction,1.0,0.0
928,1,Abduction,1.0,0.0
930,1,Abduction,2.0,0.16666666666666666
931,1,Abduction,1.0,0.0
934,2,Abduction,1.0,0.0
935,1,Abduction,6.0,0.8333333333333334
936,1,Abduction,1.0,0.0
937,2,Abduction,3.0,0.3333333333333333
939,2,Abduction,4.0,0.5
943,2,Abduction,1.0,0.0
944,1,Abduction,1.0,0.0
945,1,Abduction,5.0,0.6666666666666666
947,1,Abduction,1.0,0.0
948,2,Abduction,5.0,0.6666666666666666
949,2,Abduction,1.0,0.0
956,1,Abduction,2.0,0.16666666666666666
957,1,Abduction,3.0,0.3333333333333333
958,2,Abduction,4.0,0.5
961,2,Abduction,1.0,0.0
964,2,Abduction,3.0,0.3333333333333333
965,1,Abduction,4.0,0.5
967,1,Abduction,3.0,0.3333333333333333
970,1,Abduction,1.0,0.0
971,2,Abduction,1.0,0.0
973,1,Abduction,1.0,0.0
975,2,Abduction,1.0,0.0
976,1,Abduction,1.0,0.0
978,2,Abduction,1.0,0.0
980,1,Abduction,5.0,0.6666666666666666
982,1,Abduction,5.0,0.6666666666666666
984,1,Abduction,1.0,0.0
985,2,Abduction,1.0,0.0
988,2,Abduction,1.0,0.0
990,2,Abduction,2.0,0.16666666666666666
993,2,Abduction,2.0,0.16666666666666666
994,2,Abduction,3.0,0.3333333333333333
995,1,Abduction,7.0,1.0
996,1,Abduction,1.0,0.0
998,2,Abduction,2.0,0.16666666666666666
1000,1,Abduction,1.0,0.0
1003,2,Abduction,7.0,1.0
1007,2,Abduction,7.0,1.0
1010,2,Abduction,1.0,0.0
1011,1,Abduction,1.0,0.0
1013,2,Abduction,2.0,0.16666666666666666
1014,2,Abduction,1.0,0.0
1016,1,Abduction,5.0,0.6666666666666666
1018,2,Abduction,1.0,0.0
1019,1,Abduction,3.0,0.3333333333333333
1020,1,Abduction,1.0,0.0
1021,1,Abduction,4.0,0.5
1023,1,Abduction,5.0,0.6666666666666666
1025,2,Abduction,2.0,0.16666666666666666
1026,1,Abduction,1.0,0.0
1027,2,Abduction,4.0,0.5
1031,1,Abduction,1.0,0.0
1033,1,Abduction,2.0,0.16666666666666666
1035,1,Abduction,1.0,0.0
1037,1,Abduction,1.0,0.0
1038,1,Abduction,2.0,0.16666666666666666
1039,2,Abduction,1.0,0.0
1043,1,Abduction,1.0,0.0
1047,1,Abduction,2.0,0.16666666666666666
1049,1,Abduction,6.0,0.8333333333333334
1051,2,Abduction,4.0,0.5
1053,1,Abduction,5.0,0.6666666666666666
1055,1,Abduction,7.0,1.0
1057,2,Abduction,1.0,0.0
1059,2,Abduction,1.0,0.0
1060,2,Abduction,5.0,0.6666666666666666
1063,1,Abduction,1.0,0.0
1064,1,Abduction,4.0,0.5
1066,1,Abduction,1.0,0.0
1069,1,Abduction,2.0,0.16666666666666666
1070,1,Abduction,3.0,0.3333333333333333
1,2,Airline,1.0,0.0
2,2,Airline,5.0,0.6666666666666666
6,2,Airline,1.0,0.0
9,1,Airline,1.0,0.0
10,1,Airline,3.0,0.3333333333333333
11,1,Airline,1.0,0.0
12,2,Airline,3.0,0.3333333333333333
14,2,Airline,2.0,0.16666666666666666
18,1,Airline,2.0,0.16666666666666666
20,1,Airline,5.0,0.6666666666666666
22,2,Airline,1.0,0.0
25,1,Airline,1.0,0.0
28,2,Airline,4.0,0.5
29,1,Airline,1.0,0.0
31,1,Airline,4.0,0.5
33,1,Airline,1.0,0.0
34,1,Airline,4.0,0.5
37,1,Airline,4.0,0.5
38,1,Airline,4.0,0.5
39,1,Airline,5.0,0.6666666666666666
40,2,Airline,1.0,0.0
43,1,Airline,2.0,0.16666666666666666
45,2,Airline,2.0,0.16666666666666666
46,1,Airline,1.0,0.0
47,2,Airline,1.0,0.0
48,1,Airline,1.0,0.0
50,1,Airline,4.0,0.5
51,1,Airline,3.0,0.3333333333333333
55,2,Airline,1.0,0.0
58,2,Airline,3.0,0.3333333333333333
60,2,Airline,3.0,0.3333333333333333
62,2,Airline,5.0,0.6666666666666666
64,1,Airline,1.0,0.0
65,1,Airline,4.0,0.5
66,2,Airline,1.0,0.0
68,1,Airline,1.0,0.0
69,2,Airline,5.0,0.6666666666666666
72,2,Airline,1.0,0.0
74,2,Airline,2.0,0.16666666666666666
76,1,Airline,5.0,0.6666666666666666
77,1,Airline,2.0,0.16666666666666666
78,1,Airline,1.0,0.0
81,1,Airline,5.0,0.6666666666666666
83,2,Airline,1.0,0.0
85,1,Airline,2.0,0.16666666666666666
89,1,Airline,1.0,0.0
90,2,Airline,1.0,0.0
93,2,Airline,2.0,0.16666666666666666
94,2,Airline,1.0,0.0
97,2,Airline,1.0,0.0
99,2,Airline,4.0,0.5
101,1,Airline,7.0,1.0
102,1,Airline,5.0,0.6666666666666666
103,1,Airline,3.0,0.3333333333333333
104,1,Airline,2.0,0.16666666666666666
105,2,Airline,3.0,0.3333333333333333
112,2,Airline,3.0,0.3333333333333333
113,2,Airline,5.0,0.6666666666666666
116,2,Airline,6.0,0.8333333333333334
118,2,Airline,4.0,0.5
120,1,Airline,4.0,0.5
121,1,Airline,5.0,0.6666666666666666
122,2,Airline,3.0,0.3333333333333333
125,1,Airline,1.0,0.0
128,2,Airline,1.0,0.0
129,1,Airline,4.0,0.5
131,2,Airline,2.0,0.16666666666666666
133,2,Airline,1.0,0.0
134,2,Airline,1.0,0.0
138,2,Airline,1.0,0.0
140,1,Airline,4.0,0.5
142,1,Airline,1.0,0.0
144,1,Airline,2.0,0.16666666666666666
145,1,Airline,1.0,0.0
147,2,Airline,1.0,0.0
148,2,Airline,2.0,0.16666666666666666
150,2,Airline,2.0,0.16666666666666666
155,1,Airline,3.0,0.3333333333333333
158,2,Airline,1.0,0.0
159,1,Airline,1.0,0.0
161,2,Airline,1.0,0.0
162,1,Airline,4.0,0.5
168,1,Airline,1.0,0.0
170,1,Airline,5.0,0.6666666666666666
172,2,Airline,3.0,0.3333333333333333
174,1,Airline,2.0,0.16666666666666666
175,2,Airline,2.0,0.16666666666666666
180,2,Airline,1.0,0.0
183,2,Airline,5.0,0.6666666666666666
186,1,Airline,1.0,0.0
188,1,Airline,2.0,0.16666666666666666
189,2,Airline,4.0,0.5
194,2,Airline,1.0,0.0
195,1,Airline,1.0,0.0
198,2,Airline,5.0,0.6666666666666666
201,1,Airline,1.0,0.0
203,2,Airline,7.0,1.0
205,1,Airline,1.0,0.0
206,2,Airline,1.0,0.0
207,1,Airline,2.0,0.16666666666666666
209,2,Airline,5.0,0.6666666666666666
210,2,Airline,1.0,0.0
211,1,Airline,1.0,0.0
214,1,Airline,4.0,0.5
216,2,Airline,1.0,0.0
219,2,Airline,2.0,0.16666666666666666
221,1,Airline,5.0,0.6666666666666666
222,1,Airline,4.0,0.5
225,2,Airline,5.0,0.6666666666666666
227,1,Airline,1.0,0.0
228,2,Airline,2.0,0.16666666666666666
229,1,Airline,5.0,0.6666666666666666
230,2,Airline,1.0,0.0
233,1,Airline,1.0,0.0
235,1,Airline,4.0,0.5
236,2,Airline,3.0,0.3333333333333333
241,2,Airline,4.0,0.5
243,1,Airline,1.0,0.0
246,1,Airline,4.0,0.5
249,1,Airline,1.0,0.0
250,2,Airline,4.0,0.5
251,1,Airline,3.0,0.3333333333333333
253,2,Airline,2.0,0.16666666666666666
254,1,Airline,1.0,0.0
255,2,Airline,1.0,0.0
258,1,Airline,1.0,0.0
261,2,Airline,1.0,0.0
265,1,Airline,4.0,0.5
269,1,Airline,1.0,0.0
271,2,Airline,3.0,0.3333333333333333
272,1,Airline,2.0,0.16666666666666666
275,2,Airline,1.0,0.0
277,1,Airline,3.0,0.3333333333333333
278,2,Airline,5.0,0.6666666666666666
281,1,Airline,1.0,0.0
283,2,Airline,1.0,0.0
286,2,Airline,1.0,0.0
290,2,Airline,3.0,0.3333333333333333
291,1,Airline,1.0,0.0
292,1,Airline,2.0,0.16666666666666666
296,1,Airline,5.0,0.6666666666666666
300,2,Airline,2.0,0.16666666666666666
301,1,Airline,4.0,0.5
305,2,Airline,5.0,0.6666666666666666
310,2,Airline,1.0,0.0
312,2,Airline,1.0,0.0
314,1,Airline,7.0,1.0
317,2,Airline,2.0,0.16666666666666666
318,2,Airline,3.0,0.3333333333333333
320,2,Airline,2.0,0.16666666666666666
321,1,Airline,1.0,0.0
322,1,Airline,1.0,0.0
329,2,Airline,1.0,0.0
330,1,Airline,2.0,0.16666666666666666
331,1,Airline,1.0,0.0
332,2,Airline,7.0,1.0
334,1,Airline,1.0,0.0
335,2,Airline,1.0,0.0
336,2,Airline,1.0,0.0
338,2,Airline,1.0,0.0
339,2,Airline,2.0,0.16666666666666666
340,2,Airline,1.0,0.0
344,2,Airline,1.0,0.0
345,1,Airline,1.0,0.0
347,2,Airline,1.0,0.0
348,1,Airline,2.0,0.16666666666666666
349,1,Airline,2.0,0.16666666666666666
351,2,Airline,1.0,0.0
353,2,Airline,1.0,0.0
356,2,Airline,1.0,0.0
357,2,Airline,2.0,0.16666666666666666
358,1,Airline,6.0,0.8333333333333334
359,2,Airline,5.0,0.6666666666666666
360,2,Airline,4.0,0.5
361,2,Airline,3.0,0.3333333333333333
364,1,Airline,2.0,0.16666666666666666
365,2,Airline,6.0,0.8333333333333334
366,2,Airline,3.0,0.3333333333333333
367,2,Airline,1.0,0.0
372,1,Airline,2.0,0.16666666666666666
373,2,Airline,1.0,0.0
374,1,Airline,2.0,0.16666666666666666
375,2,Airline,1.0,0.0
380,1,Airline,1.0,0.0
381,1,Airline,1.0,0.0
386,2,Airline,4.0,0.5
388,1,Airline,2.0,0.16666666666666666
390,1,Airline,3.0,0.3333333333333333
391,2,Airline,4.0,0.5
392,1,Airline,2.0,0.16666666666666666
394,1,Airline,1.0,0.0
395,1,Airline,4.0,0.5
397,1,Airline,6.0,0.8333333333333334
398,1,Airline,2.0,0.16666666666666666
399,1,Airline,1.0,0.0
400,2,Airline,1.0,0.0
402,2,Airline,2.0,0.16666666666666666
406,2,Airline,3.0,0.3333333333333333
407,2,Airline,2.0,0.16666666666666666
408,2,Airline,6.0,0.8333333333333334
409,1,Airline,3.0,0.3333333333333333
410,1,Airline,1.0,0.0
411,1,Airline,4.0,0.5
414,2,Airline,1.0,0.0
416,2,Airline,1.0,0.0
417,2,Airline,1.0,0.0
418,1,Airline,1.0,0.0
422,2,Airline,1.0,0.0
424,1,Airline,1.0,0.0
425,1,Airline,2.0,0.16666666666666666
426,1,Airline,4.0,0.5
428,2,Airline,4.0,0.5
430,1,Airline,2.0,0.16666666666666666
432,1,Airline,1.0,0.0
433,1,Airline,3.0,0.3333333333333333
434,1,Airline,1.0,0.0
436,1,Airline,2.0,0.16666666666666666
438,2,Airline,2.0,0.16666666666666666
442,2,Airline,1.0,0.0
