id,Condition,item_id,share,share01
46.0,FactChecker,8,1.0,0.0
46.0,FactChecker,9,1.0,0.0
46.0,FactChecker,10,1.0,0.0
46.0,FactChecker,11,1.0,0.0
46.0,FactChecker,12,1.0,0.0
47.0,Laypeople,1,3.0,0.4
47.0,Laypeople,2,5.0,0.8
47.0,Laypeople,3,3.0,0.4
47.0,Laypeople,4,4.0,0.6
47.0,Laypeople,5,3.0,0.4
47.0,Laypeople,6,3.0,0.4
47.0,Laypeople,7,4.0,0.6
47.0,Laypeople,8,4.0,0.6
47.0,Laypeople,9,3.0,0.4
47.0,Laypeople,10,3.0,0.4
47.0,Laypeople,11,3.0,0.4
47.0,Laypeople,12,3.0,0.4
48.0,FactChecker,1,4.0,0.6
48.0,FactChecker,2,6.0,1.0
48.0,FactChecker,3,6.0,1.0
48.0,FactChecker,4,4.0,0.6
48.0,FactChecker,5,1.0,0.0
48.0,FactChecker,6,1.0,0.0
48.0,FactChecker,7,6.0,1.0
48.0,FactChecker,8,5.0,0.8
48.0,FactChecker,9,6.0,1.0
48.0,FactChecker,10,6.0,1.0
48.0,FactChecker,11,6.0,1.0
48.0,FactChecker,12,1.0,0.0
49.0,Baseline,1,5.0,0.8
49.0,Baseline,2,6.0,1.0
49.0,Baseline,3,5.0,0.8
49.0,Baseline,4,5.0,0.8
49.0,Baseline,5,5.0,0.8
49.0,Baseline,6,6.0,1.0
49.0,Baseline,7,6.0,1.0
49.0,Baseline,8,6.0,1.0
49.0,Baseline,9,6.0,1.0
49.0,Baseline,10,6.0,1.0
49.0,Baseline,11,6.0,1.0
49.0,Baseline,12,6.0,1.0
51.0,Baseline,1,4.0,0.6
51.0,Baseline,2,4.0,0.6
51.0,Baseline,3,4.0,0.6
51.0,Baseline,4,4.0,0.6
51.0,Baseline,5,1.0,0.0
51.0,Baseline,6,2.0,0.2
51.0,Baseline,7,1.0,0.0
51.0,Baseline,8,2.0,0.2
51.0,Baseline,9,1.0,0.0
51.0,Baseline,10,4.0,0.6
51.0,Baseline,11,1.0,0.0
51.0,Baseline,12,1.0,0.0
52.0,FactChecker,1,6.0,1.0
52.0,FactChecker,2,4.0,0.6
52.0,FactChecker,3,6.0,1.0
52.0,FactChecker,4,3.0,0.4
52.0,FactChecker,5,4.0,0.6
52.0,FactChecker,6,6.0,1.0
52.0,FactChecker,7,6.0,1.0
52.0,FactChecker,8,3.0,0.4
52.0,FactChecker,9,6.0,1.0
52.0,FactChecker,10,5.0,0.8
52.0,FactChecker,11,3.0,0.4
52.0,FactChecker,12,6.0,1.0
53.0,Laypeople,1,5.0,0.8
53.0,Laypeople,2,4.0,0.6
53.0,Laypeople,3,4.0,0.6
53.0,Laypeople,4,4.0,0.6
53.0,Laypeople,5,3.0,0.4
53.0,Laypeople,6,4.0,0.6
53.0,Laypeople,7,4.0,0.6
53.0,Laypeople,8,5.0,0.8
53.0,Laypeople,9,4.0,0.6
53.0,Laypeople,10,3.0,0.4
53.0,Laypeople,11,4.0,0.6
53.0,Laypeople,12,4.0,0.6
54.0,FactChecker,1,1.0,0.0
54.0,FactChecker,2,5.0,0.8
54.0,FactChecker,3,2.0,0.2
54.0,FactChecker,4,3.0,0.4
54.0,FactChecker,5,1.0,0.0
54.0,FactChecker,6,3.0,0.4
54.0,FactChecker,7,1.0,0.0
54.0,FactChecker,8,1.0,0.0
54.0,FactChecker,9,1.0,0.0
54.0,FactChecker,10,1.0,0.0
54.0,FactChecker,11,1.0,0.0
54.0,FactChecker,12,1.0,0.0
55.0,FactChecker,1,4.0,0.6
55.0,FactChecker,2,5.0,0.8
55.0,FactChecker,3,2.0,0.2
55.0,FactChecker,4,2.0,0.2
55.0,FactChecker,5,5.0,0.8
55.0,FactChecker,6,2.0,0.2
55.0,FactChecker,7,4.0,0.6
55.0,FactChecker,8,4.0,0.6
55.0,FactChecker,9,2.0,0.2
55.0,FactChecker,10,6.0,1.0
55.0,FactChecker,11,5.0,0.8
55.0,FactChecker,12,2.0,0.2
56.0,FactChecker,1,5.0,0.8
56.0,FactChecker,2,5.0,0.8
56.0,FactChecker,3,3.0,0.4
56.0,FactChecker,4,5.0,0.8
56.0,FactChecker,5,2.0,0.2
56.0,FactChecker,6,2.0,0.2
56.0,FactChecker,7,5.0,0.8
56.0,FactChecker,8,6.0,1.0
56.0,FactChecker,9,6.0,1.0
56.0,FactChecker,10,2.0,0.2
56.0,FactChecker,11,6.0,1.0
56.0,FactChecker,12,1.0,0.0
60.0,Laypeople,1,1.0,0.0
60.0,Laypeople,2,1.0,0.0
60.0,Laypeople,3,1.0,0.0
60.0,Laypeople,4,1.0,0.0
60.0,Laypeople,5,1.0,0.0
60.0,Laypeople,6,1.0,0.0
60.0,Laypeople,7,1.0,0.0
60.0,Laypeople,8,1.0,0.0
60.0,Laypeople,9,1.0,0.0
60.0,Laypeople,10,1.0,0.0
60.0,Laypeople,11,1.0,0.0
60.0,Laypeople,12,1.0,0.0
61.0,Laypeople,1,1.0,0.0
61.0,Laypeople,2,1.0,0.0
61.0,Laypeople,3,1.0,0.0
61.0,Laypeople,4,1.0,0.0
61.0,Laypeople,5,6.0,1.0
61.0,Laypeople,6,1.0,0.0
61.0,Laypeople,7,1.0,0.0
61.0,Laypeople,8,1.0,0.0
61.0,Laypeople,9,1.0,0.0
61.0,Laypeople,10,1.0,0.0
61.0,Laypeople,11,1.0,0.0
61.0,Laypeople,12,1.0,0.0
62.0,FactChecker,1,1.0,0.0
62.0,FactChecker,2,1.0,0.0
62.0,FactChecker,3,1.0,0.0
62.0,FactChecker,4,1.0,0.0
62.0,FactChecker,5,1.0,0.0
62.0,FactChecker,6,1.0,0.0
62.0,FactChecker,7,1.0,0.0
62.0,FactChecker,8,1.0,0.0
62.0,FactChecker,9,1.0,0.0
62.0,FactChecker,10,1.0,0.0
62.0,FactChecker,11,1.0,0.0
62.0,FactChecker,12,1.0,0.0
64.0,Baseline,1,5.0,0.8
64.0,Baseline,2,6.0,1.0
64.0,Baseline,3,6.0,1.0
64.0,Baseline,4,5.0,0.8
64.0,Baseline,5,6.0,1.0
64.0,Baseline,6,5.0,0.8
64.0,Baseline,7,1.0,0.0
64.0,Baseline,8,1.0,0.0
64.0,Baseline,9,1.0,0.0
64.0,Baseline,10,3.0,0.4
64.0,Baseline,11,1.0,0.0
64.0,Baseline,12,1.0,0.0
65.0,Baseline,1,1.0,0.0
65.0,Baseline,2,1.0,0.0
65.0,Baseline,3,1.0,0.0
65.0,Baseline,4,1.0,0.0
65.0,Baseline,5,1.0,0.0
65.0,Baseline,6,1.0,0.0
65.0,Baseline,7,1.0,0.0
65.0,Baseline,8,1.0,0.0
65.0,Baseline,9,1.0,0.0
65.0,Baseline,10,4.0,0.6
65.0,Baseline,11,1.0,0.0
65.0,Baseline,12,1.0,0.0
66.0,Laypeople,1,3.0,0.4
66.0,Laypeople,2,2.0,0.2
66.0,Laypeople,3,5.0,0.8
66.0,Laypeople,4,4.0,0.6
66.0,Laypeople,5,4.0,0.6
66.0,Laypeople,6,5.0,0.8
66.0,Laypeople,7,1.0,0.0
66.0,Laypeople,8,1.0,0.0
66.0,Laypeople,9,1.0,0.0
66.0,Laypeople,10,1.0,0.0
66.0,Laypeople,11,1.0,0.0
66.0,Laypeople,12,1.0,0.0
68.0,FactChecker,1,1.0,0.0
68.0,FactChecker,2,1.0,0.0
68.0,FactChecker,3,1.0,0.0
68.0,FactChecker,4,1.0,0.0
68.0,FactChecker,5,1.0,0.0
68.0,FactChecker,6,1.0,0.0
68.0,FactChecker,7,6.0,1.0
68.0,FactChecker,8,6.0,1.0
68.0,FactChecker,9,6.0,1.0
68.0,FactChecker,10,1.0,0.0
68.0,FactChecker,11,1.0,0.0
68.0,FactChecker,12,6.0,1.0
70.0,Laypeople,1,1.0,0.0
70.0,Laypeople,2,1.0,0.0
70.0,Laypeople,3,1.0,0.0
70.0,Laypeople,4,1.0,0.0
70.0,Laypeople,5,1.0,0.0
70.0,Laypeople,6,1.0,0.0
70.0,Laypeople,7,1.0,0.0
70.0,Laypeople,8,1.0,0.0
70.0,Laypeople,9,1.0,0.0
70.0,Laypeople,10,1.0,0.0
70.0,Laypeople,11,1.0,0.0
70.0,Laypeople,12,1.0,0.0
71.0,FactChecker,1,5.0,0.8
71.0,FactChecker,2,5.0,0.8
71.0,FactChecker,3,6.0,1.0
71.0,FactChecker,4,6.0,1.0
71.0,FactChecker,5,6.0,1.0
71.0,FactChecker,6,2.0,0.2
71.0,FactChecker,7,6.0,1.0
71.0,FactChecker,8,6.0,1.0
71.0,FactChecker,9,3.0,0.4
71.0,FactChecker,10,5.0,0.8
71.0,FactChecker,11,6.0,1.0
71.0,FactChecker,12,6.0,1.0
74.0,Laypeople,1,1.0,0.0
74.0,Laypeople,2,2.0,0.2
74.0,Laypeople,3,1.0,0.0
74.0,Laypeople,4,1.0,0.0
74.0,Laypeople,5,1.0,0.0
74.0,Laypeople,6,1.0,0.0
74.0,Laypeople,7,1.0,0.0
74.0,Laypeople,8,1.0,0.0
74.0,Laypeople,9,1.0,0.0
74.0,Laypeople,10,1.0,0.0
74.0,Laypeople,11,1.0,0.0
74.0,Laypeople,12,1.0,0.0
75.0,Laypeople,1,2.0,0.2
75.0,Laypeople,2,2.0,0.2
75.0,Laypeople,3,2.0,0.2
75.0,Laypeople,4,1.0,0.0
75.0,Laypeople,5,1.0,0.0
75.0,Laypeople,6,1.0,0.0
75.0,Laypeople,7,2.0,0.2
75.0,Laypeople,8,1.0,0.0
75.0,Laypeople,9,2.0,0.2
75.0,Laypeople,10,1.0,0.0
75.0,Laypeople,11,1.0,0.0
75.0,Laypeople,12,1.0,0.0
77.0,FactChecker,1,1.0,0.0
77.0,FactChecker,2,1.0,0.0
77.0,FactChecker,3,1.0,0.0
77.0,FactChecker,4,1.0,0.0
77.0,FactChecker,5,1.0,0.0
77.0,FactChecker,6,1.0,0.0
77.0,FactChecker,7,1.0,0.0
77.0,FactChecker,8,1.0,0.0
77.0,FactChecker,9,1.0,0.0
77.0,FactChecker,10,1.0,0.0
77.0,FactChecker,11,1.0,0.0
77.0,FactChecker,12,1.0,0.0
78.0,Laypeople,1,6.0,1.0
78.0,Laypeople,2,4.0,0.6
78.0,Laypeople,3,6.0,1.0
78.0,Laypeople,4,4.0,0.6
78.0,Laypeople,5,1.0,0.0
78.0,Laypeople,6,4.0,0.6
78.0,Laypeople,7,4.0,0.6
78.0,Laypeople,8,1.0,0.0
78.0,Laypeople,9,1.0,0.0
78.0,Laypeople,10,1.0,0.0
78.0,Laypeople,11,1.0,0.0
78.0,Laypeople,12,3.0,0.4
79.0,Baseline,1,1.0,0.0
79.0,Baseline,2,1.0,0.0
79.0,Baseline,3,1.0,0.0
79.0,Baseline,4,1.0,0.0
79.0,Baseline,5,1.0,0.0
79.0,Baseline,6,1.0,0.0
79.0,Baseline,7,1.0,0.0
79.0,Baseline,8,1.0,0.0
79.0,Baseline,9,1.0,0.0
79.0,Baseline,10,1.0,0.0
79.0,Baseline,11,1.0,0.0
79.0,Baseline,12,1.0,0.0
80.0,Baseline,1,2.0,0.2
80.0,Baseline,2,2.0,0.2
80.0,Baseline,3,1.0,0.0
80.0,Baseline,4,1.0,0.0
80.0,Baseline,5,2.0,0.2
80.0,Baseline,6,2.0,0.2
80.0,Baseline,7,4.0,0.6
80.0,Baseline,8,1.0,0.0
80.0,Baseline,9,4.0,0.6
80.0,Baseline,10,2.0,0.2
80.0,Baseline,11,4.0,0.6
80.0,Baseline,12,1.0,0.0
83.0,Baseline,1,6.0,1.0
83.0,Baseline,2,4.0,0.6
83.0,Baseline,3,5.0,0.8
83.0,Baseline,4,6.0,1.0
83.0,Baseline,5,6.0,1.0
83.0,Baseline,6,6.0,1.0
83.0,Baseline,7,6.0,1.0
83.0,Baseline,8,6.0,1.0
83.0,Baseline,9,6.0,1.0
83.0,Baseline,10,5.0,0.8
83.0,Baseline,11,4.0,0.6
83.0,Baseline,12,5.0,0.8
84.0,FactChecker,1,3.0,0.4
84.0,FactChecker,2,3.0,0.4
84.0,FactChecker,3,6.0,1.0
84.0,FactChecker,4,1.0,0.0
84.0,FactChecker,5,1.0,0.0
84.0,FactChecker,6,2.0,0.2
84.0,FactChecker,7,4.0,0.6
84.0,FactChecker,8,3.0,0.4
84.0,FactChecker,9,3.0,0.4
84.0,FactChecker,10,2.0,0.2
84.0,FactChecker,11,1.0,0.0
84.0,FactChecker,12,1.0,0.0
85.0,FactChecker,1,5.0,0.8
85.0,FactChecker,2,5.0,0.8
85.0,FactChecker,3,6.0,1.0
85.0,FactChecker,4,5.0,0.8
85.0,FactChecker,5,5.0,0.8
85.0,FactChecker,6,5.0,0.8
85.0,FactChecker,7,4.0,0.6
85.0,FactChecker,8,5.0,0.8
85.0,FactChecker,9,5.0,0.8
85.0,FactChecker,10,4.0,0.6
85.0,FactChecker,11,5.0,0.8
85.0,FactChecker,12,5.0,0.8
87.0,FactChecker,1,1.0,0.0
87.0,FactChecker,2,2.0,0.2
87.0,FactChecker,3,1.0,0.0
87.0,FactChecker,4,1.0,0.0
87.0,FactChecker,5,2.0,0.2
87.0,FactChecker,6,1.0,0.0
87.0,FactChecker,7,4.0,0.6
87.0,FactChecker,8,5.0,0.8
87.0,FactChecker,9,4.0,0.6
87.0,FactChecker,10,4.0,0.6
87.0,FactChecker,11,5.0,0.8
87.0,FactChecker,12,1.0,0.0
89.0,FactChecker,1,3.0,0.4
